acousticness;danceability;energy;valence;tempo;loudness;speechiness;instrumentalness;track_popularity;is_hit
0,00314;302;7,24E+15;8,2E+14;111992;-10992;397;893;;0
41;695;8,69E+15;58;124989;-5066;483;0;710;1
455;431;184;176;104288;-9122;331;83400000000;;0
453;281;607;346;103503;-8969;344;1,78E+11;;0
955;482;26;226;150491;-18514;323;768;0;0
775;257;391;134;14172;-16656;957;782;0;0
39;4,32E+15;313;108;10833;-10095;283;0;;0
909;5,66E+15;547;3,93E+15;92058;-25734;561;0;;0
796;32;544;159;85928;-10696;332;442;;0
105;354;7,96E+15;652;147719;-7016;413;0,00205;0;0
534;895;109;546;134067;-13853;996;5,49E+15;690;1
602;792;8,11E+15;509;108054;-5198;367;155;620;1
28;531;471;119;90941;-9267;236;0,00622;650;1
318;759;7,02E+15;529;118043;-11046;919;915;;0
34;52;652;722;80609;-6655;274;54900000000;780;1
912;4,48E+15;382;163;103537;-22619;495;867;0;0
655;499;76;6,71E+15;14008;-915;49;8,86E+15;;0
966;327;909;71;1,30777E+16;-6405;479;243;;0
992;3,88E+15;38;386;11051;-21833;434;8,49E+15;;0
76;708;6,73E+15;253;7848;-12062;556;157;0;0
439;379;984;365;1,75061E+16;-233;201;0,00622;;0
943;374;129;115;78715;-10544;311;618;;0
0,000328;228;792;6,78E+15;127461;-13173;119;838;;0
995;118;275;635;66283;-28252;497;923;0;0
178;731;557;534;114774;-9126;602;0;;0
971;602;436;161;125948;-26268;578;221;0;0
194;413;56;141;84455;-4891;864;0;;0
132;828;452;645;91971;-13788;871;107;0;0
829;698;7,19E+15;364;120062;-4923;455;0,000401;730;1
648;59;8,24E+15;203;129879;-6682;59;321;;0
83;2,74E+15;391;518;12221;-12334;382;7,98E+15;0;0
995;406;286;18;10385;-37971;566;911;;0
991;273;451;297;68195;-31799;429;908;;0
631;327;332;989;73855;-11326;384;8,91E+15;;0
204;564;4,37E+15;7,96E+15;84366;-8,659E+15;4,92E+15;0;;0
191;4,27E+15;959;482;146254;-2338;554;98;;0
136;629;795;6;110583;-602;278;0,000544;650;1
55500000000;434;964;394;951;-4569;93;306;;0
7,02E+15;47;377;528;1080;-11004;417;0,00194;;0
178;6,92E+15;514;848;105251;-1,2234E+16;32;527;;0
187;524;818;789;151825;-7164;459;308;0;0
45;598;47;763;113999;-9011;296;101;;0
774;731;535;884;88844;-8478;933;0,000143;;0
846;654;927;924;113436;-8068;659;308;;0
455;574;526;884;107192;-8219;276;248;;0
669;7,12E+15;917;638;93021;-3937;203;0,000687;0;0
8,27E+15;4,64E+15;152;108;132275;-19341;383;312;;0
73;6,66E+15;461;813;110213;-13159;369;0,00245;;0
712;341;851;37;119321;-10395;136;1,63E+12;;0
727;313;319;371;145776;-9639;288;0,000271;;0
295;3,93E+15;703;545;1,47897E+16;-4447;323;0;0;0
971;5,48E+15;205;545;7,4353E+15;-26609;939;0;;0
932;376;44;626;94846;-9688;247;0;;0
916;999;661;303;89288;-25426;415;936;;0
183;8,17E+15;477;248;120017;-10749;797;8,42E+15;;0
0,00114;5,92E+15;957;304;124999;-3144;708;336;;0
251;529;932;5,71E+15;138158;-7501;488;109;730;1
365;787;4,92E+15;241;130016;-6574;256;0,00247;610;1
317;7,98E+15;809;471;90006;-6152;839;0;680;1
76600000000;263;939;408;175293;-4648;834;364;610;1
1,89E+15;562;565;772;118978;-9758;359;963;;0
434;5,53E+15;512;331;130265;-11864;946;331;;0
644;264;815;696;82417;-8253;125;929;0;0
231;636;7,19E+15;28;127846;-4532;463;0,000148;;0
7,51E+15;528;469;233;79939;-5289;263;0;;0
0,00359;4,97E+15;932;4,38E+15;92541;-5987;439;73;0;0
1,89E+15;677;5,67E+15;508;140041;-7108;349;694;;0
948;23;389;347;106365;-20323;54;6,78E+15;;0
355;856;755;8,42E+15;123883;-5691;331;621;670;1
775;446;37;1,17E+15;108664;-15274;395;838;;0
4,97E+15;8,29E+15;732;967;110648;-10966;337;0;;0
2;375;375;144;106591;-8116;284;0;;0
877;627;129;245;58944;-35569;429;957;;0
596;433;97;7,24E+15;175007;-7,458E+15;383;7,71E+15;;0
986;346;1,64E+15;239;133314;-19689;366;938;;0
311;895;907;524;1,28277E+16;-6104;286;5,49E+15;70;0
986;132;181;351;58825;-25852;457;498;;0
228;311;611;168;123409;-6,292E+16;32;935;0;0
113;627;8,08E+15;915;122062;-8984;31;7,76E+15;;0
513;5,38E+15;309;485;97532;-13617;319;0;;0
382;335;85;273;87477;-10759;496;518;;0
644;573;545;5,48E+15;89709;-955;326;287;;0
635;733;69;31;116992;-5529;427;0,000118;960;1
313;759;856;835;92142;-6,997E+15;394;1,68E+11;;0
925;335;652;156;105601;-26288;319;603;;0
982;246;214;987;1,30992E+16;-26276;426;129;;0
293;753;5,58E+15;753;84669;-7,837E+16;285;0;;0
23;738;927;665;170011;-5439;1,01E+15;515;680;1
212;573;7,39E+15;363;120077;-5455;581;0;690;1
48;214;91;447;1,75561E+16;-6,662E+15;389;839;680;1
7,11E+13;821;816;797;1,79974E+16;-3835;352;0;640;1
495;612;807;3,98E+15;124053;-281;336;177;930;1
971;6,78E+15;401;919;8,2614E+15;-9875;555;947;120;0
926;248;766;1,17E+15;97535;-19356;441;246;;0
987;331;2,72E+13;873;6599;-41438;442;905;10;0
524;679;677;397;130055;-10041;451;513;130;0
715;265;687;109;114732;-2098;371;355;;0
618;3,34E+15;477;405;179239;-8,806E+15;276;0,000417;640;1
736;556;474;7,86E+15;179222;-7755;393;147;;0
134;286;5;4,43E+15;99162;-14281;357;0,00457;710;1
937;178;996;498;87027;-21795;414;7,12E+15;;0
96;272;165;15;121432;-26496;428;882;;0
703;4,58E+15;3,99E+15;313;113941;-6379;337;153;;0
182;706;6,76E+15;625;10985;-6359;464;449;0;0
209;384;758;693;171715;-11052;482;431;;0
428;381;507;238;103303;-6585;31;0;;0
993;3,98E+15;289;539;112291;-28192;415;905;90;0
596;649;618;667;114688;-10728;265;0,000146;690;1
183;66;669;889;112104;-11626;302;925;220;0
0,00124;261;821;546;154077;-1,1176E+16;338;8,44E+15;;0
8,27E+15;45;633;721;140526;-14064;384;883;;0
386;809;416;725;104023;-9297;346;0,000974;;0
991;217;456;321;134749;-23388;361;148;;0
967;424;509;245;119599;-17291;342;901;;0
8,86E+15;806;321;207;1,76163E+16;-26746;422;7,76E+15;0;0
0,00017;69;7,29E+15;357;91376;-5819;221;431;650;1
135;174;956;511;150235;-3052;107;0;;0
902;918;397;8,69E+15;112098;-5937;512;72100000000;;0
1,01E+15;595;794;482;169903;-6824;304;317;;0
994;652;546;0;67017;-21875;479;972;50;0
992;401;644;7,14E+15;211261;-8,608E+15;439;179;620;1
72700000000;449;812;485;128032;-4791;381;214;;0
557;727;5,54E+15;785;132037;-5313;301;0,000214;0;0
345;6,81E+15;7,17E+15;963;81884;-6244;46;0,000155;;0
981;294;203;1,69E+15;109598;-1957;456;895;0;0
996;278;214;18;67304;-37945;472;933;60;0
962;11;823;312;88899;-24876;463;873;;0
121;557;828;622;99971;-5789;271;0;;0
385;287;469;5,54E+15;190594;-11504;338;493;;0
973;418;123;114;122934;-20576;458;777;0;0
0,00352;131;955;365;188327;-9387;181;915;;0
591;6,63E+15;8,32E+15;969;167295;-5,492E+15;374;364;;0
396;4,37E+15;8,64E+15;7,49E+15;8,1394E+15;-7842;904;314;740;1
994;3,67E+15;183;49;123277;-17799;434;888;10;0
911;513;235;303;117896;-14644;544;106;160;0
931;51;1,89E+15;216;86414;-1,6356E+16;332;1;10;0
26;478;731;3;137885;-1215;346;0,000695;;0
726;779;5,38E+15;691;113973;-10034;402;8,49E+15;0;0
576;804;608;5;119979;-15075;511;6,97E+15;;0
308;397;948;597;106112;-2865;918;0,000968;600;1
411;635;555;2,32E+15;188225;-6,486E+16;358;1;;0
419;401;85;106;155363;-8726;4,63E+15;107;;0
956;843;453;3;169438;-27116;573;971;;0
4,48E+15;5,92E+15;726;18;107035;-7695;438;395;;0
714;763;807;5,59E+15;103038;-3714;35;28;770;1
992;4,37E+15;606;5,92E+15;107153;-2,1488E+16;518;8,86E+15;;0
511;71;517;761;9252;-10044;89;0;;0
694;626;575;222;11997;-7,507E+16;535;0,000334;460;0
993;346;223;362;108838;-30005;643;8,32E+15;20;0
923;523;2;233;137839;-10953;321;632;;0
928;2,69E+15;541;401;180505;-26949;497;898;;0
928;127;161;345;167041;-24626;426;149;;0
935;5,67E+15;149;108;95545;-13913;324;0,00219;;0
8,64E+15;305;3,29E+15;2,19E+15;67101;-9039;277;536;;0
7,88E+15;22;289;356;147105;-18534;475;932;;0
25;59;615;247;96977;-3556;294;0,00938;0;0
292;8;755;731;131929;-4313;564;0;20;0
314;8,32E+15;907;851;17394;-5112;235;0,00253;430;0
646;6,81E+15;782;747;90007;-6,302E+16;761;191;;0
116;281;912;373;183968;-5568;646;6,41E+13;;0
929;635;395;3,34E+15;117096;-13005;266;0;610;1
987;351;782;384;104527;-22196;481;914;;0
383;7;726;902;137918;-697;283;453;40;0
422;444;899;7,24E+15;10799;-3828;322;0;;0
204;57;892;778;102018;-6455;414;249;;0
699;4,54E+15;938;523;15004;-7101;608;3,55E+12;;0
888;613;193;259;1,28693E+16;-20853;356;408;;0
99;368;225;146;129529;-24785;442;875;;0
156;633;847;838;186135;-5193;21;0;;0
242;828;317;482;81015;-11264;523;0;;0
8,32E+15;382;309;26;115926;-5539;331;0;;0
3;784;893;8,19E+15;118738;-5153;923;0,00157;710;1
9;3,83E+15;291;357;9896;-13813;276;932;;0
644;6,86E+15;61;8,34E+15;98609;-845;118;0;;0
304;557;71;3,28E+15;12503;-8823;359;0;;0
515;8,01E+15;5;71;120003;-15125;85;889;;0
123;6,51E+15;8,01E+15;7,76E+15;133763;-734;513;0;720;1
357;304;648;402;79808;-6,337E+16;353;456;0;0
846;121;157;673;75094;-18121;35;4,97E+15;;0
4,64E+15;754;535;395;81035;-8156;305;0;630;1
977;266;1,37E+15;379;89678;-21805;392;772;;0
252;8,37E+15;7,91E+15;618;9198;-3157;773;0,000114;720;1
462;6,97E+15;298;561;106429;-13037;286;782;530;0
18;33;67;659;125329;-8499;363;244;;0
977;174;399;939;96709;-24936;436;892;;0
5,53E+15;211;266;399;33714;-11545;305;856;;0
295;21;782;963;91436;-6,616E+16;579;434;0;0
602;634;845;929;940;-5058;352;0,000529;670;1
166;418;777;408;1,54962E+16;-6067;551;0,00388;30;0
193;469;512;564;126948;-12056;509;242;0;0
252;731;3,83E+15;37;1,46027E+16;-15022;745;139;90;0
958;502;265;934;84131;-28247;448;912;;0
991;488;7,36E+13;2,32E+15;102821;-2,3944E+15;282;959;;0
8,27E+15;586;477;6,68E+15;135144;-13203;386;5,58E+15;;0
991;182;235;1,89E+15;58097;-40778;448;893;;0
956;4,48E+15;188;391;1,32348E+16;-19807;308;161;;0
695;4,27E+15;325;73;110874;-15041;315;6,63E+15;0;0
708;131;276;985;75208;-9855;333;129;;0
537;511;508;889;113975;-9702;317;286;;0
922;698;594;55;124905;-7,913E+16;334;0;;0
954;187;619;378;6,7614E+15;-3596;369;667;;0
367;409;809;368;127669;-4081;647;106;10;0
966;366;454;7,93E+15;184285;-35499;5,6E+14;848;;0
146;46;6,86E+15;252;148054;-5948;367;0;720;1
7,08E+13;473;812;6,41E+15;179213;-6355;377;0;;0
2,19E+15;515;5,43E+15;518;16524;-1,1859E+16;313;4,51E+12;;0
987;581;624;637;139714;-8346;777;0;710;1
698;7,19E+15;708;6,56E+15;8,1982E+15;-10737;172;462;0;0
118;4,27E+15;946;237;101305;-2188;469;253;740;1
843;607;142;305;118867;-23455;382;197;670;1
261;514;847;7,76E+15;142658;-7,667E+15;471;154;0;0
483;516;518;834;108027;-10383;4;895;710;1
604;5,92E+15;326;772;115054;-17596;482;0;;0
121;537;491;364;94471;-13665;5,72E+15;709;;0
671;266;94;291;16463;-3736;898;0;;0
966;302;228;34;143814;-23294;393;813;;0
989;439;643;263;118025;-26459;419;908;;0
318;917;657;818;13103;-5716;921;0,000362;660;1
909;1,89E+15;183;384;135447;-29106;485;1,52E+13;;0
931;2,27E+15;643;126;6,5299E+15;-22761;423;986;;0
36;535;514;385;75007;-595;255;0;510;0
461;479;6,41E+15;7,81E+15;176149;-12968;503;0,000572;;0
992;347;21;826;8,6313E+15;-23566;487;1,7E+12;0;0
613;2,24E+15;284;196;74792;-11973;302;0;;0
161;536;838;444;99992;-7114;599;0;;0
592;705;911;8,03E+15;113032;-4873;717;154;670;1
956;285;319;155;8,4121E+15;-23413;489;0,00385;30;0
111;6,56E+15;812;753;112098;-668;249;0,00293;;0
697;614;934;436;116001;-3709;7;0;780;1
22;524;939;6,61E+15;150184;-3994;113;0;750;1
8,37E+15;57;502;424;10172;-20232;947;731;;0
764;655;33;619;12672;-15537;572;162;;0
2,34E+15;8,11E+15;637;471;92025;-4835;591;572;810;1
376;446;8,54E+15;305;1,50117E+16;-4793;308;683;0;0
828;255;434;141;151991;-27756;518;73;0;0
338;632;77;635;88009;-5134;251;246;;0
706;2,69E+15;302;125;96739;-9861;302;0,00061;640;1
1,37E+15;836;644;7,14E+15;98088;-6778;3,88E+15;0;;0
121;855;568;537;139602;-8054;876;0;;0
168;478;858;406;115019;-6194;536;0;0;0
943;154;504;366;13494;-36596;376;735;;0
985;377;114;3,39E+15;129968;-21087;413;151;0;0
101;846;452;635;12402;-12162;424;0,00431;;0
264;635;698;45;99836;-11727;376;204;;0
0,000319;3,33E+15;959;242;1,37052E+16;-4348;72;563;620;1
349;569;703;84;88181;-5015;551;0,000185;70;0
726;486;312;598;205917;-13522;533;0,000159;600;1
523;823;71;596;134958;-9503;984;42;;0
618;494;49;913;16938;-7,752E+15;336;575;0;0
868;735;847;684;124992;-408;16;468;;0
9,56E+13;7,86E+15;988;5;110041;-2532;108;618;;0
207;469;6,97E+15;519;79782;-7,719E+16;534;0;270;0
964;843;109;872;115458;-15981;683;168;0;0
643;574;563;711;130099;-955;315;877;10;0
259;636;613;593;118005;-7,742E+15;302;8,42E+15;0;0
274;379;325;358;59986;-13284;32;967;;0
695;7,34E+15;8,37E+15;275;97017;-11218;624;365;30;0
128;341;872;753;142363;-5831;757;319;;0
9;362;1,89E+15;143;101551;-9316;31;0,00539;;0
894;351;163;401;90083;-18192;328;898;;0
52;624;206;256;1,73974E+16;-16137;6;754;;0
218;351;966;1,67E+15;82029;-3877;662;0;0;0
8,96E+15;392;41;184;13006;-9293;333;439;0;0
15;87;5,77E+15;754;82094;-9209;154;0;;0
991;1,69E+15;385;135;68464;-24962;476;964;;0
979;484;256;519;112741;-10096;606;0,00924;;0
985;61;125;792;122424;-22053;382;93;;0
963;386;158;292;10212;-20022;355;882;;0
0,000655;386;628;5,53E+15;8,7888E+15;-67;278;14;;0
992;128;187;657;8,6893E+15;-19257;614;7,17E+15;;0
0,00334;541;8,01E+15;7,04E+15;118316;-4,821E+16;459;387;;0
451;598;826;412;1,37992E+16;-9007;391;232;;0
995;3,98E+15;708;161;141399;-2,1848E+15;365;8,81E+15;;0
7,39E+15;591;495;568;65214;-6395;446;0;;0
283;266;851;384;1,67069E+16;-6527;806;0;;0
107;49;7,07E+15;625;9,0019E+15;-14505;716;865;50;0
353;6,76E+15;67;54;11301;-6584;374;0;700;1
431;7,39E+15;754;7,93E+15;150017;-5034;35;0;660;1
239;417;8,24E+15;4;15792;-736;105;545;720;1
807;67;286;373;128023;-1514;339;165;0;0
282;318;943;515;144733;-3,171E+16;114;0,00018;0;0
151;313;933;48;134947;-6,156E+16;602;87600000000;;0
654;6;478;632;102559;-15394;326;889;0;0
958;493;235;62;8,2724E+15;-20518;477;867;;0
965;425;582;534;100044;-23696;306;972;;0
648;639;282;1,67E+15;113304;-13379;306;155;;0
596;7,91E+15;39;779;1,40052E+16;-14444;477;0;0;0
808;574;617;6,92E+15;129719;-6599;292;16;;0
5;8,39E+15;4,03E+15;575;97967;-11059;308;0,000181;780;1
875;23;31;1,64E+15;67315;-29964;45;787;;0
684;316;151;3,38E+15;88595;-13034;437;0,000349;;0
808;4,37E+15;6,63E+15;127;91039;-5856;262;136;200;0
46;8,44E+15;412;581;104023;-15692;686;0,000787;;0
0,00553;522;97;488;121054;-4,576E+16;209;0;610;1
963;639;903;96;135938;-5013;371;0,00706;610;1
929;6,61E+15;179;21;128114;-22192;593;0;;0
84;621;267;4,59E+15;111064;-15724;335;58;;0
395;693;536;867;11838;-12009;372;591;;0
138;845;7,39E+15;5,38E+15;93991;-4269;268;0;;0
8,22E+15;306;547;265;136215;-7147;402;209;;0
322;723;7,12E+15;975;137685;-14305;301;1,12E+15;160;0
872;1,97E+15;1,99E+15;658;78999;-20931;468;292;;0
2;6,86E+15;725;737;90901;-9243;3,29E+15;0;;0
291;551;46;7,09E+15;133004;-19067;27;83;;0
952;16;537;332;6,4924E+15;-26679;421;959;160;0
917;258;107;163;8,5372E+15;-1864;334;601;;0
303;5;471;324;176984;-13421;212;0,00348;0;0
142;62;78;3,28E+15;93954;-4466;364;11;620;1
976;38;224;384;113733;-24535;533;936;;0
92;51;318;669;15728;-11941;329;437;0;0
218;5,77E+15;604;637;1,67719E+16;-5,703E+15;495;579;740;1
904;1,16E+15;1,97E+15;381;68292;-14394;34;0;;0
156;7,19E+15;846;775;1,41913E+16;-6,673E+15;152;0;0;0
159;585;7,07E+15;243;120035;-5584;288;235;;0
625;3,43E+15;6,66E+15;253;103382;-1,0699E+16;928;0,000154;30;0
495;294;58;814;184016;-6,038E+15;427;0,00369;;0
778;114;3,83E+15;325;151907;-14975;353;982;0;0
0,00581;2,79E+15;8,08E+15;763;91939;-12225;781;0;;0
871;376;6;355;94022;-13327;563;884;;0
6,68E+15;131;446;178;14521;-14941;521;773;;0
618;4,32E+15;4,63E+15;275;104993;-1,4266E+16;363;8,96E+15;;0
991;196;15;363;130195;-23429;375;0,00038;;0
947;179;18;976;82757;-17689;388;125;;0
147;79;833;517;96005;-5,764E+15;551;0,000887;;0
395;647;1;631;159944;-16531;373;685;;0
132;611;741;217;128126;-4454;127;0;;0
963;591;124;3,72E+15;100006;-24885;459;935;;0
184;564;695;522;1,29383E+16;-9605;249;0;;0
877;745;48;474;97188;-7399;102;0;160;0
858;685;452;946;15781;-5,531E+16;165;103;;0
284;466;8,74E+15;711;116984;-6068;462;184;;0
958;63;402;636;129975;-8367;321;927;;0
0,00992;598;698;3,99E+15;141032;-4044;382;0,00111;0;0
364;746;691;8,54E+15;97556;-5807;287;0,000028;;0
108;292;885;77;194977;-5644;305;233;0;0
246;506;708;524;140953;-7644;322;145;370;0
5,58E+15;166;579;929;95739;-1115;387;777;;0
115;386;916;426;1,77621E+16;-3425;3,88E+15;0;;0
675;562;376;534;80604;-11228;254;0,00435;0;0
13;499;825;753;185069;-5146;177;0;640;1
84;446;68;31;91901;-16254;48;0;;0
284;626;358;198;1470;-13693;522;579;;0
298;797;601;6,97E+15;136155;-8253;608;0;;0
338;737;6,66E+15;601;124018;-9248;303;778;;0
209;83;473;679;100911;-7858;576;7,29E+15;70;0
895;414;94;608;100272;-4883;139;718;;0
804;309;353;368;83059;-10419;292;0;;0
24;13;208;343;93024;-19428;419;8,27E+15;;0
153;556;882;736;118171;-7,703E+16;804;0,000608;;0
5,38E+15;244;507;312;103635;-26235;67;841;;0
8,06E+15;7,93E+15;4,38E+15;961;116794;-17724;544;442;0;0
156;705;764;755;125008;-9519;483;9,94E+12;;0
975;3,72E+15;1,94E+15;799;120829;-14149;348;8,37E+15;;0
272;727;912;6,71E+15;126023;-3594;377;443;;0
597;721;743;964;136254;-9653;438;0,000787;130;0
981;7,49E+15;28;8,06E+15;73729;-13913;521;0;;0
488;934;873;721;139997;-4707;309;0;600;1
314;593;6,81E+15;606;7,6004E+15;-8833;447;0,000198;0;0
978;585;2,74E+15;501;101543;-11274;589;168;;0
293;45;895;4,63E+15;77577;-4739;386;0;640;1
4,53E+15;894;4,04E+15;759;102009;-5,913E+15;13;0,000157;670;1
978;132;4,03E+15;147;7,9588E+15;-12816;413;1,74E+13;;0
655;6,76E+15;5,48E+15;603;90988;-9781;27;555;;0
3,78E+15;507;85;847;1718;-5,679E+15;472;0;700;1
822;346;62;391;93932;-9247;432;3,93E+13;650;1
234;5,76E+15;981;265;115015;-5659;969;301;;0
983;374;2,02E+15;426;112428;-17843;119;0;;0
964;618;719;262;131287;-19404;785;923;;0
925;211;157;102;156873;-22205;338;727;50;0
1,69E+15;8,29E+15;809;305;98905;-6751;276;0;;0
936;149;803;319;82306;-23323;331;932;;0
172;244;94;0;136099;-6,486E+16;122;703;0;0
877;6,86E+15;499;594;170357;-10366;302;0;;0
614;807;273;321;142886;-13886;71;179;;0
521;435;363;373;115486;-12816;345;0;;0
772;626;737;33;80462;-21202;935;0;;0
957;381;36;569;1,72906E+16;-14444;411;3,33E+15;;0
858;7,44E+15;556;505;105006;-697;375;0;640;1
504;657;8,06E+15;632;109945;-7,111E+16;621;0,00104;;0
15;529;5,71E+15;6,97E+15;126908;-5956;312;1,4E+14;0;0
523;436;345;749;86583;-9022;275;0,000173;;0
138;741;664;888;90998;-8,223E+15;2,8E+14;393;0;0
902;3;522;529;145903;-12363;529;657;;0
142;664;4,54E+15;406;131503;-6,321E+16;49;0,000154;;0
808;8,14E+15;522;2,27E+15;118029;-7644;416;0;;0
223;784;716;664;122468;-876;577;0,000234;;0
531;7,04E+15;6,61E+15;8,29E+15;114215;-7109;537;0;;0
595;6,86E+15;457;718;150953;-8,322E+15;468;0;800;1
212;604;43;574;126632;-10624;356;0;610;1
121;7,07E+15;954;736;11213;-8742;4;155;;0
472;425;4,97E+15;213;145285;-14153;565;4,32E+15;;0
7,91E+15;406;3,99E+15;214;13149;-7,908E+15;2,8E+14;281;0;0
13;593;508;12;120012;-10727;286;79;;0
318;562;594;423;6,2876E+15;-4578;558;0;680;1
726;502;4,03E+15;452;89639;-8508;295;276;;0
386;392;499;49;12719;-11095;448;918;0;0
127;5;748;514;118852;-9072;363;0;830;1
906;984;391;356;87118;-23146;415;914;;0
36;557;585;305;63392;-6,201E+16;431;0;670;1
682;429;654;758;7,9909E+15;-10157;447;237;;0
254;65;841;768;1,49228E+16;-6107;1,64E+15;0;;0
7,09E+15;77;7,88E+15;777;125924;-6,957E+16;583;0;;0
2,27E+15;635;618;565;78582;-12079;677;0,00223;;0
667;659;623;439;88042;-2253;451;0;740;1
906;564;138;632;121743;-19599;605;861;0;0
894;391;338;496;112864;-28494;468;224;;0
128;747;396;491;1,53978E+16;-1,6013E+16;492;785;;0
3,78E+15;431;74;1,97E+15;99763;-5621;435;0,000544;0;0
985;352;301;179;169715;-16805;484;906;;0
281;483;7,83E+15;7,02E+15;123805;-7,736E+16;482;637;0;0
921;5,53E+15;429;532;152047;-1251;283;135;670;1
196;4,48E+15;901;948;176007;-393;39;0;0;0
376;838;711;7,04E+15;101982;-4,594E+15;291;0;;0
337;685;487;784;127339;-11867;408;0,000457;;0
7,17E+15;523;654;84;99588;-6,212E+16;439;72200000000;;0
763;1,67E+15;483;707;140785;-16879;507;926;;0
92;321;1,94E+15;59;152814;-19226;436;7,19E+15;60;0
76;5,49E+15;529;4,64E+15;82755;-12291;108;0;620;1
973;762;444;802;92919;-8731;235;884;170;0
165;753;7,24E+15;848;102002;-4488;24;0;130;0
757;524;953;8,69E+15;133828;-7097;416;0,000502;560;0
568;298;298;409;155203;-17076;334;217;;0
593;636;264;264;99304;-14567;263;0,00422;730;1
363;57;8,11E+15;914;139594;-7,548E+15;476;109;0;0
373;721;7,81E+15;691;98034;-8474;231;0,000183;;0
972;29;921;662;17471;-641;143;545;;0
552;794;614;8,32E+15;127259;-9667;417;0,00725;;0
8,33E+13;5,54E+15;568;616;96569;-4243;574;0,000498;;0
283;62;629;461;9697;-624;244;0,000117;;0
107;501;7,96E+15;5,82E+15;130719;-4599;104;974;600;1
239;616;2,19E+15;263;89999;-16877;523;8,44E+15;;0
557;436;39;119;125313;-962;326;0;670;1
165;485;58;644;127806;-10462;487;781;;0
8,08E+15;519;385;588;94027;-10672;278;913;;0
166;629;773;524;121941;-6035;272;0,00015;610;1
5,72E+15;476;318;374;110951;-10462;504;0;0;0
3;512;97;4,27E+15;94952;-3886;212;0;680;1
3,8E+12;6,78E+15;969;452;1270;-6,202E+15;364;376;;0
7,76E+15;198;237;223;137239;-19285;37;332;;0
8,34E+15;27;139;343;142328;-28625;431;961;0;0
313;499;406;113;7,8849E+15;-9837;318;0;;0
588;63;679;967;1,76913E+16;-1323;751;428;;0
242;413;982;155;118504;-4079;201;112;600;1
245;695;8,37E+15;639;115067;-5,617E+15;281;0;680;1
3,93E+15;602;7,07E+15;5,54E+15;7509;-4097;302;0;780;1
4,63E+15;68;831;96;132879;-5,547E+16;131;0;0;0
981;498;866;743;71908;-1367;402;176;130;0
81;4,38E+15;503;4,54E+15;89579;-7166;263;141;40;0
565;596;939;386;123998;-4039;383;141;;0
907;341;708;604;94178;-7984;336;235;;0
552;191;16;369;130246;-15805;465;872;;0
0,000316;245;978;267;1086;-5091;897;747;;0
93;144;698;345;13948;-33975;405;439;;0
256;249;4,63E+15;754;92865;-11919;358;908;;0
985;38;808;192;79758;-25785;414;921;;0
775;597;212;7,51E+15;143964;-1012;313;3,39E+15;;0
513;456;47;639;120336;-9564;294;0,00376;640;1
12;894;524;341;147999;-6666;519;0;;0
722;568;66;33;12002;-12774;446;591;0;0
9,28E+12;447;993;6,41E+15;101749;-3423;614;61600000000;;0
75;799;402;962;117876;-783;57;259;;0
863;4,53E+15;524;173;104044;-2,4683E+16;88;0;0;0
979;511;266;62;149639;-21888;497;68400000000;;0
147;575;759;7,19E+15;84898;-6282;291;0;;0
0,00775;351;747;417;150935;-3428;377;416;0;0
988;292;381;103;99835;-24232;436;218;0;0
217;271;7,66E+15;8,03E+15;142914;-803;329;52;640;1
994;256;17;377;79521;-13672;367;0,00207;;0
43;568;5,53E+15;113;93943;-10726;271;868;20;0
659;625;5,33E+15;139;108296;-11903;596;266;850;1
294;426;92;332;14195;-6,587E+16;192;0;;0
0,00466;431;846;551;111486;-5,951E+16;537;39500000000;;0
483;691;631;8;92004;-6478;368;0,00113;880;1
583;6,78E+15;77;412;900;-4399;222;0;610;1
659;6,56E+15;286;8,44E+15;17021;-1665;209;0,000514;;0
467;706;2,9E+14;351;79444;-23909;416;728;;0
455;585;746;551;125974;-7,633E+15;383;107;;0
943;347;535;159;85323;-2602;502;563;0;0
945;6,73E+15;335;894;155005;-15385;747;906;;0
6,73E+15;64;591;599;79916;-6,264E+15;103;0;0;0
0,00017;568;7,91E+15;385;90658;-4637;316;128;20;0
373;7,02E+15;638;4,64E+15;135012;-8523;358;7,14E+15;;0
5,67E+15;569;732;762;1,56098E+16;-6237;3,29E+15;0;;0
977;402;616;437;8005;-20075;4,1E+14;95;;0
73;527;7,61E+15;653;135543;-4708;341;0;600;1
5,33E+15;455;69;185;9284;-10555;405;619;40;0
148;634;8,86E+15;809;138045;-3221;133;0;;0
98;249;409;201;89476;-12366;326;174;;0
976;346;188;379;114279;-18812;573;0,00453;;0
